OTU_ID	ERR2811133	ERR2811134	ERR2811135	ERR2811137	ERR2811138	ERR2811139	ERR2811140	ERR2811141	ERR2811143	ERR2811144	ERR2811145	ERR2811146	ERR2811147
5bc5970dbcee21c4b1220e6b197f00b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	55.0	0.0	0.0
3e4a3e70c4c7e38ff1c0f4058388bd94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0
cdf5f35f82ca8e2de6ee2ed2472bbe72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	67.0
039b9eb361818385bc36f6c429086eb5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0
aa9ef7f8503dfecdc7fb67e0f3670da3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	72.0	0.0
40a5f209b467defba05fcd2c58e9463f	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	35.0	14.0
b68ecbd44fad9143b52e4d797985a1e8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	18.0	22.0
b827c703db191f97755f0760a4d0da71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	57.0	0.0	0.0
65d8d90dcdf86afc1c7e800e4c1a399d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	58.0
0309d8d8f517aba3e4d7d8911c67cf10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	22.0	0.0
3826dac96361c3d41b976f422d858f7e	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ed276e9b5af00037321119cb29bfb9c4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	18.0	5.0	0.0	20.0
a790df869148fde892373281304cb4d6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	54.0
f6d240fd160d0b8355786414c53ac511	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0
a236ad7c72cf39f7a81649b98cb67a29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0
82d680181bc8e8fefffc48d6c7efa413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	35.0
d2977e26db26f83f645fc0e8011f388b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	41.0	0.0
a1fed71f00d4007a1cfd15940ab9a230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0
6121100ffe6133bdd45ffce07e089c77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0
66e65b168281002b4d6714e8a7453d10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0
733b4417c25553ff61108532e0cec7c5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	33.0	0.0	0.0	0.0
a305358d2d31031e4c3db17bc8ef9ea8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	19.0	0.0	0.0
9e00e84e4ba42833355239d6bfc2858f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	36.0	0.0	0.0	0.0	0.0
4c57237c0cb8e94220fc0e0363e26d6c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0
8cfe5d8c856e1b82c603d4ac347e5a2a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	18.0
98ecf029755450a03787de436ff7ae99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0
d9785aa02866d1975939fe9b9416f6e9	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	35.0
fa8b8d137b30b336d5facacf7f7aebc7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	50.0	0.0
00c8fb8b76c4ec966e09906af3d575ea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0
9b1542e21b1c73244197ccf5156c3c66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0
b3790d05a38b638888f3aa956ba741b6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0
34de842b1d7e6f7864bad5a73d589ceb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0
9602e2cd0e012b23bab32972024067f5	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
536d0343bd2e687ad9b5bd2700f58414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	48.0
719e3d5ae04270d69194a63e997d00f4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0
845dcaa622adf897d2e4a60e9b13b570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0
84e5cc986c9a1386c2320909f51d5ad3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	40.0	0.0
cce1633df7477861abc754801c6e3f83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0
b895eb42079b1af26a39c503597146f4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	21.0	0.0	0.0	8.0
aabd7b67ef4d8c5ce82c8f31b0fa987d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0
471502a7ac0fa8a7707f1ea7589fc6d7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	24.0	0.0	0.0	4.0
e7f3e2c9d4995d2731c07ab0fd2e9f01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	27.0
db07244f0e27528af22f181807189a26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0
072a1450011d576f42dc514b53a2c0c6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	29.0	0.0
4e61ba7b2c5aebcaad3c32c5588e168e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	35.0	0.0	0.0
33c817f716500634b8d0fed875f3e635	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
3cbb9ae2d8f20e8bd839aace6f93c5d2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	29.0	0.0
1346ca8ddebbbd89c5b477adc90477ac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	8.0	0.0	0.0	21.0
57ad41e0dfd2f9a3d785ee88c3598643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	41.0
8789ad5f17cf08242d10809d6ea195a9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0
41ef7d0b76484d044f2eb7a9d916c692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0
3eb24ed0411b7b07e185ca19a4418717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	24.0
aced7e4eefc8e9a9880d054b08858433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0
e182260a8cd36a7bd6e955a1783ed392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	42.0	0.0
254701d8a9e43f61d609bd1b678eb562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0
552d62e91a2054ecb943c3c9a554cbca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0
71e91b47ac9c140e31aaf55f96b8f747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	16.0	0.0
0a9ab722220aaeb59081bdbda623095b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0
d5ee33f267f959bace0763898d825c32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	9.0	23.0
3191b76700bb037337db6c51ddbc29ca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0
311640a09f6c8584e06e4fc613b0a8d9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0
57ab948bf0a25b6432dfd2dc4ccb8f1f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0
442e4dee909f1b68a029ae01011ffbc8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
312ba9bb31b44acce627931736070020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0
e2feb662e89455de0b84fa1be635110d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	9.0
29bab6c76a84bdab9e2924d60bbd8a7a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0
c25621a91c54683a1a66a7e98007cd5a	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2311c64a9eee455c2b511bda74e2e1be	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0
a40386ba2c31ecddfc96edf6087a8acb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	38.0	0.0
60a64a02b2ad10ef5251712d9fb3b9cf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	4.0	0.0	0.0
f6b0956ad98af1344c9853b777745986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0
2935f8b6aef14940c27db02da3aa7d79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	15.0	2.0
f48d8e19029df02d2c92db37f5795006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0
206b2479a49da51f2cd6693669abecde	3.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
29646a746b20a37956cca50dd3dfe377	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5d953852e1e36ec98de00f90f7c84de8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0
c652d0413b901a650be6e6baf1914ba1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0
30d07467356ef1264eb7009ccde078db	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0
65c8c387e5f5c4b83928f3940142b892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0
bb53cae82ad3dd4e9d5529632b27f812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0
ffb56149a7feabcebccade08667ada20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0
34857491b0e917151dadf6b73ae5309b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	17.0	20.0
ed3fd997e8565c67273baa95d3cc7b58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0
872797a77ee4c350caa4272c5b0062f1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0
0b8766f7974c5825604b6c060151c238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0
b65d75a3b11f9dff7b63ee11ba3a28da	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0
efa4f90b34509ce1b4ab0a9372081fd3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	25.0	17.0
35c1677a0b7201be6cfa597f378fccff	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0
c508f39e112f1c00672aebea2905893f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0
f25cfa9918ca1293936d18ec278def90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0
96269cdc4af604507c76432877030c25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	15.0
cfe2d7fb9a96fba09b6dfb2beb19778c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0
139891fc2083c5bd67f20adffe83eaf7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0
54777412eb7ad68dfcdca16c761dd0bb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0
5d118317efb6802ded20ecfb1aa7848a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0
75ff9734905c0fa3268b6c81f45f5cdd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0
aafba912fd999543f63b9e6e1dc13a69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0
3ad777eff344f389e233cbe6bf9ee12b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0
d229f1ddbcd11d03fc1424fffd29df9b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0
d8308a4351fb56d8d4e39152c3af22b1	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b74cca3b64fad8b3351e3d67d86c0be3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	32.0	0.0	0.0	0.0
c329c0d602bb99515092139e3c31ad66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0
aefd22f2e02fc735c09e6708ddea8707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0
6269c579d8a27e46f152007572172576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0
579cfd768400f85ee319451905d5bfbd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0
069d26cede1526985220c7fea2d955b2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0
8ac74382e98dbad59fea3a11d3372418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0
4f0267e36546ffd7d8949c00e72f4b3c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0
61dab5e4daccc3beaf56bfa49894a28d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0
383731b35fd0e517a2cffec1a6115542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	5.0
b2962ed8b3be77504429a7733d3e1dad	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
1bbfe1cde3310398e37b0e0a102d55b8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0
48a0db8802307e80a95da619b7520a3b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0
38062bf7d41fd8b1d850d9620a152e73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0
b33e3426f9be43a62099408888a1fe34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0
2b9203506b98ddd2c6b1637fbe92eabf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0
8c344c997fe1bea8173daf01b0238e50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0
1fa245a8ceec6c1a05a0968acba10481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0
5aca096fb495849340e748e603bef6a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0
1bf601a198a9f926c4b7c65e058b5487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	17.0	0.0
e6af636277773e47af5724b97040a72b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0
8b62ed4dfa3d6ff6ef73a0defd12d429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0
91df28cee5937c9be7175105b9268e30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
4e9807478a6d090a82a0d809a37a19d6	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d9c0f0c0136b084576dde8ab7c991bd6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
29d7a6d9e741ea70f9652843d94d7438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0
2a549abdd0bdbb70486c84a678e50cb8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0
e6b4b031dbfa8f22ca118d41af421d49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0
80da22ee969d152c7876ae0d9631ba47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0
84111322bccef93b0a9aaca0cf0e542c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0
228d689b3d72d73bd302382f3d23a640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0
f7402277899417b782377b8ccc257370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0
1a86e69db45d0bf2c38ac3970db461ba	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0
1a79a2c1b3368b9de6f8e37d09519b6d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0
ff7bac8a6a889e24a45f67ead55bc091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0
5e6828f09c56565de5bdf7a1c3811355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0
cddf480c7c70b193b5bd1951361969bf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
82dd08dffeeec4196a71e2042dd0a85c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0
6aa83beb5f1c49f1f184e54ca5608855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0
2fad5ffa589f8125ca9a884de17574ae	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1d73ed598e2441ae52a7c41a72923130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0
e15df7bb49f0823e384db6889206e1dc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0
6583aacdf1f58815decf74ae90af5544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0
55c280914acabd296951af58fb5ec1b7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0
7d98edb92314e51df25be976994d1479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0
619a6ad3134d43ffe28d8740a33343f1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0
501ba8db23445cfbebfe1afac2d650d3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0
fbfd2e0b43eb5fbbda9136f028c89fc2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0
27759641cfd11f8c299ca0cfa7180f01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0
c459898b7c3235c7677d16af4b34a30e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
07c3f5cf34f08880199000eea66c3551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0
4a5df7e09e2e16667f6432611523a128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
b2c012ef96142256e37546383292c640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0
37c36d44d42ccf4c4c291089c26a3ae6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0
118869f30bdc1a03ee1ad690abd1b2cf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0
da527b09832d173eff20bc5558d77e3f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0
8111998cb8754cee0a8c07597dcdad4d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0
ab604ddd6994f98eefe2dc4b3a83a32c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0
2cd28fa5b967731913cafdaf7982a7eb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0
0c273c83b6ba677563a82d97b2169c17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0
e2e976e6d2e0a468ff7341c862a7fca0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0
d8418cba09e81f85d8b7b0f7a84e53d4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0
182ef67defdebe62bf5ca821e4288f75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0
7ad2f9045ad5d81332033df9c691876b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
3571b39a692bcfacd5bafb49dc945aa3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0
834b5b005a7b520b954b84fb7633ad7c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0
e63db758e1aae43862be548bed2bec40	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4c8d2a73d168c88cd7c9d93258dbad9a	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a8248611379d9404d9f1086101817192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
1f2c67dfa9642efe64913ab90de24373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
33c5cab0badf6c44997e0eb443240647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	13.0	0.0	0.0
1f2b5e11cfef441102fcd6780340461f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0
f5a27a52d00376008012e089503112ce	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0
dce03b62b29fff240e0ad65aef0c2e6c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0
